tweet_time,tweet_owner,tweet_text,owner_university,owner_name,label
2022-08-02T03:06:13.000Z,haamedht,دولت‌آبادی - توروالدز - فردوسی‌پور گرچه دبیر رویداد همون که باید باقی بمونه، می‌مونه پ.ن: راضی باش علی حیدری.,SHARIF,Hamed,politics_and_current_affairs
2022-07-23T15:25:00.000Z,haamedht,آب زنید راه را...,SHARIF,Hamed,environment_and_sustainability
2022-07-22T14:32:27.000Z,haamedht,یه لحظه فکر کن، ببین چیزی یا کسی هست بهش کاملاً اطمینان داشته‌باشی؟ اگر هست، جداً این قطعیت رو بذار کنار، دنیا واقعاً آدمو سورپرایز می‌کنه.,SHARIF,Hamed,inspirational_and_motivational
2022-07-17T11:31:35.000Z,haamedht,عجب حلوای قندی تو امیر بی‌گزندی تو عجب ماه بلندی تو که گردون را بگردانی,SHARIF,Hamed,food_and_cooking
2022-07-17T11:25:25.000Z,haamedht,نوای اذان واقعاً دل درمانده رو به آسمون می‌بره...,SHARIF,Hamed,religion_and_spirituality
2022-07-07T20:56:59.000Z,haamedht,با لحن این آهنگ:,SHARIF,Hamed,entertainment_and_pop_culture
2022-07-07T20:55:58.000Z,haamedht,غصه نخور بهار میاد کمبوزه با خیار میاد,SHARIF,Hamed,food_and_cooking
2022-07-03T20:18:07.000Z,haamedht,موقع انتخاب رشته: + برم هوافضای شریف، که بعد تو ناسا کار کنم هم‌چنین وی، ترم :,SHARIF,Hamed,education_and_learning
2022-06-23T16:08:52.000Z,haamedht,تا زمانی که درست باشد: چاپ(V),SHARIF,Hamed,technology_and_innovation
2022-06-23T16:07:15.000Z,haamedht,ویزام اومد,SHARIF,Hamed,travel_and_adventure
2022-06-15T20:24:01.000Z,haamedht,روی لبم أعطیناک، سیدتی لبّیکِ یا فاطمة الزهرا، صلّی الله علیکِ,SHARIF,Hamed,religion_and_spirituality
2022-05-12T21:39:09.000Z,haamedht,این گربه‌هه با بچه‌هاش، تو سقف کاذب دستشویی خوابگاه طرشت زندگی می‌کنن داری قضای حاجت می‌کنی؟ میو.,SHARIF,Hamed,pets_and_animals
2022-04-28T20:24:19.000Z,haamedht,- مبارکه، باباش کیه؟ + این پست که می‌گه ایلان ماسک می‌تونست با پولِ خریدنِ توییتر، این  باشگاه فوتبال رو بخره.,SHARIF,Hamed,business_and_finance
2022-04-17T00:56:39.000Z,haamedht,خوب‌ترین حادثه می‌دانمت خوب‌ترین حادثه می‌دانی‌ام؟,SHARIF,Hamed,inspirational_and_motivational
2022-04-03T19:06:58.000Z,haamedht,خودم: می‌دونید اگر ماکارونی‌ها پرخوری کنن، چی می‌شه؟ نودل می‌کنن,SHARIF,Hamed,food_and_cooking
2022-04-03T19:04:24.000Z,haamedht,از این جک‌های بی‌مزه اگر یادتونه بگید,SHARIF,Hamed,funny_and_humorous
2022-04-02T17:51:25.000Z,haamedht,چیزه همدان مبارک,SHARIF,Hamed,travel_and_adventure
2022-03-28T10:41:56.000Z,haamedht,اِسا دردِ بینجه‌کَر ره، کی دونّه؟ اَمه کار و بار ره کی خَبِر دارنه؟,SHARIF,Hamed,family_and_parenting
2022-03-26T17:03:40.000Z,haamedht,حافظ چو ره به کنگرهٔ کاخ وصل نیست با خاک آستانهٔ این در، به سر بریم,SHARIF,Hamed,religion_and_spirituality
2022-03-14T07:35:05.000Z,haamedht,شیش سیگما، سیخی شیش هزار.,SHARIF,Hamed,food_and_cooking
2022-03-05T11:00:59.000Z,haamedht, اسفند  می‌شه از طریق ایرانیکارت، از آمازون بدون کارمزد و هزینهٔ گمرک، وسیله خرید.,SHARIF,Hamed,business_and_finance
2022-02-22T12:49:38.000Z,haamedht,من یک غیررشید هستم، شما چطور؟,SHARIF,Hamed,other
2022-02-09T07:16:29.000Z,haamedht,تیریخیدا بگید نمی‌دونستید با زدن Win + V در ویندوز، کلیپ‌بوردتون میاد.,SHARIF,Hamed,technology_and_innovation
2021-12-25T19:34:36.000Z,haamedht,منم من، میهمان هر شبت، لولی‌وش مغموم منم من، سنگ تیپاخوردهٔ رنجور منم، دشنام پست آفرینش، نغمهٔ ناجور...,SHARIF,Hamed,entertainment_and_pop_culture
2021-12-23T07:52:45.000Z,haamedht,حتا تو توییت هم ننویسیم، ممکنه توییت پاک بشه,SHARIF,Hamed,technology_and_innovation
2021-12-23T07:52:30.000Z,haamedht,تو شیت کامل ننویسیم روح‌الله، ممکنه اون cell پاک بشه,SHARIF,Hamed,technology_and_innovation
2021-12-20T16:26:42.000Z,haamedht,افسوس که شد دلبر و در دیدهٔ گریان تحریر خیال خط او نقش بر آب است,SHARIF,Hamed,art_and_design
2021-12-18T14:35:51.000Z,haamedht,یا حق,SHARIF,Hamed,religion_and_spirituality
2021-12-16T15:48:02.000Z,haamedht,اینو دیده‌بودید تو تلگرام‌دسکتاپ؟ وویس‌ها رو می‌شه با سرعت‌های مختلفی گوش داد.,SHARIF,Hamed,technology_and_innovation
2021-12-01T08:38:16.000Z,haamedht,این پیام‌های این‌طوری هم شبیه زباله‌های فضایی می‌مونن که از کارکردشون گذشته ولی تو فضا وجود دارن و گاهی ممکنه بخورن به یه‌جایی.,SHARIF,Hamed,technology_and_innovation
2021-11-22T22:10:25.000Z,haamedht,وصلهٔ ناجور...,SHARIF,Hamed,other
2021-11-05T06:54:59.000Z,haamedht,پنیر چدار,SHARIF,Hamed,food_and_cooking
2021-11-04T19:07:39.000Z,haamedht,یا حق,SHARIF,Hamed,religion_and_spirituality
2021-10-30T08:13:41.000Z,haamedht,پ.ن: نور، اسم یه شهرستانه در مازندران.,SHARIF,Hamed,othern
2021-10-30T07:46:18.000Z,haamedht,Slm Asl plz,SHARIF,Hamed,other
2021-10-13T13:21:00.000Z,haamedht,تیریخیدا ننویسیم «می‌باشد» غلطه درستش اینه بنویسیم: «است» «باشیدن» یعنی مراقب‌بودن، می‌باشد یعنی مراقب است,SHARIF,Hamed,education_and_learning
2021-09-28T15:02:34.000Z,haamedht,یا حق,SHARIF,Hamed,religion_and_spirituality
2021-09-26T03:30:20.000Z,haamedht,علامه حسن‌زادهٔ آملی، آخرین حلقهٔ اون سلسلهٔ طیبه بود. سلسله‌ای که از ملاحسین‌قلی همدانی آغاز شد و امروز جز اشک و اندوه، چیزی ازش نمونده. هرچی می‌ریم فَطرت عمیق‌تر می‌شه. السابقون السابقون اولئک المقربون ثلّةٌ من الأولین و «قلیلٌ» من الآخرین,SHARIF,Hamed,religion_and_spirituality
2021-09-16T21:11:41.000Z,haamedht,قدرت سیبیل رو ببینید شما پ.ن: نقاشی‌های کمال‌الملک از ناصرالدین‌شاه,SHARIF,Hamed,art_and_design
2021-09-16T19:45:30.000Z,haamedht,فکت: چهارمحال و بختیاری اسم یه استان ایرانه و مردمانی در اون زندگی می‌کنن.,SHARIF,Hamed,politics_and_current_affairs
2021-09-14T17:51:04.000Z,haamedht,به‌مولا اگر امام غایب چندتا از این فن‌ها داشت، همین الآن ظهور می‌کرد,SHARIF,Hamed,religion_and_spirituality
2021-09-11T14:35:29.000Z,haamedht,Out of Context - Hayede,SHARIF,Hamed,entertainment_and_pop_culture
2021-09-03T18:12:09.000Z,haamedht,غلام چشم آن تُرکم که در خواب خوش مستی نگارین‌گلشنش روی است و مُشکین‌سایه‌بان‌ ابرو تو کافردل نمی‌بندی نقاب زلف و می‌ترسم که محرابم بگرداند خمِ آن دل‌سِتان ‌ابرو,SHARIF,Hamed,art_and_design
2021-08-21T21:08:08.000Z,haamedht,کُن إثماً کَی أقومَ بإرتِکابِک گناه باش تا مرتکبت شوم,SHARIF,Hamed,religion_and_spirituality
2021-08-18T15:54:10.000Z,haamedht,دشمنت کشت ولی نور تو خاموش نشد...,SHARIF,Hamed,inspirational_and_motivational
2021-08-17T15:24:36.000Z,haamedht,اگر یه پیج خواستید برای فلان‌چیز، اسمشو بذارید فلان‌لند,SHARIF,Hamed,business_and_finance
2021-08-14T10:01:53.000Z,haamedht,...,SHARIF,Hamed,othern
2021-08-12T06:12:35.000Z,haamedht,چون دیدم زیاد این اشتباه رو تکرار می‌کنیم. کذایی به‌معنای «دروغین»، «کاذب»، «بد» یا چیز دیگه نیست. کذایی از کذا میاد و یعنی «همان» یا «آن‌چنانی» مثلاً. کذایی [ ک َ ] (ص نسبی) کذائی. معهود. آنچنانی: با آن اخلاق کذایی. (یادداشت مؤلف). رجوع به کذا شود. لغت‌نامه دهخدا,SHARIF,Hamed,education_and_learning
2021-08-10T09:50:37.000Z,haamedht,سورئال‌تر این‌که این «طرح لغو بررسی طرح صیانت»، لغو شد =))) طرح بعدی: طرح عدم لغو طرح لغو بررسی طرح صیانت,SHARIF,Hamed,politics_and_current_affairs
2021-08-10T07:34:06.000Z,haamedht,فکر کن طرح دادن برای یک چیزی، و در وضعیتی قرار گرفت که قطعاً تصویب می‌شد؛ بعد اومدن یک طرحی دادن، به‌نامِ «طرح لغو بررسی اون طرح»، تا لغو کنن اون طرحو. همین‌قدر سورئاله ممکلت :)),SHARIF,Hamed,politics_and_current_affairs
2021-08-10T03:08:26.000Z,haamedht,دلم عزاداری می‌خواد مسجد می‌خواد محرم می‌خواد کاش قدر داشته‌ها رو می‌دونستیم,SHARIF,Hamed,religion_and_spirituality
2021-08-09T17:40:00.000Z,haamedht,که بهش گفتن باید واکسن بزنی و کرد آن‌چه باید می‌کرد: [با ما همراه باشید],SHARIF,Hamed,health_and_wellness
2021-08-09T10:03:11.000Z,haamedht,جناب ناصرخسرو می‌فرمایند: «لعنت چرا فرستی خیره به چین و ماچین؟» با کمال احترام اما عرض کنم که لعنت به چین و ماچین.,SHARIF,Hamed,politics_and_current_affairs
2023-04-02T00:45:07.000Z,alizademhdi,همین که آقا صالح فرمودن.,SHARIF,Mahdi,politics_and_current_affairs
2023-05-31T19:50:37.000Z,alizademhdi,من ارزش‌هام تو زندگی رو گم کردم. مقاله‌ی خوب دادن ارزشه؟ خفن بودن ارزشه؟ بهترین دانشگاه اپلای کردن ارزشه؟ پول ارزشه؟ نمی‌دانم.,SHARIF,Mahdi,othern
2023-05-29T19:22:26.000Z,alizademhdi,این شیرینی‌های کنکور ارشدتون رو سریع‌تر بیارید بدید.,SHARIF,Mahdi,education_and_learning
2023-05-29T13:21:51.000Z,alizademhdi,تو مترو دعوا شد سر هل دادن، آقایی که داشت هل می‌داد دعوا رو با این جمله شروع کرد:آخرین کتابی که خوندی اسمش چی بوده؟,SHARIF,Mahdi,entertainment_and_pop_culture
2023-05-28T14:13:25.000Z,alizademhdi,گرمه پدرسگ.,SHARIF,Mahdi,pets_and_animals
2023-05-27T18:32:42.000Z,alizademhdi,یه کرمی تو وجودم هست که داره بهم میگه  ترمه کنم. خدا بخیر کنه.,SHARIF,Mahdi,health_and_wellness
2023-05-26T21:10:57.000Z,alizademhdi,بگایی هر ثانیه منو به آغوش می‌کشه.,SHARIF,Mahdi,family_and_parenting
2023-05-26T18:31:24.000Z,alizademhdi,حق امروز: یادمون نباید بره که ما کار می‌کنیم که زندگی کنیم، زندگی نمی‌کنیم که کار کنیم!,SHARIF,Mahdi,inspirational_and_motivational
2023-05-26T08:15:14.000Z,alizademhdi,اردیبهشت.,SHARIF,Mahdi,other
2023-05-25T14:20:38.000Z,alizademhdi,من DFS جمع BFSها و BFS جمع DFSهام.,SHARIF,Mahdi,technology_and_innovation
2023-05-25T06:38:15.000Z,alizademhdi,این لحظه هزاران بار تقدیم تو باد.,SHARIF,Mahdi,inspirational_and_motivational
2023-05-24T19:43:34.000Z,alizademhdi,من ساعت  نصف شب هم تو محدوده‌ی انقلاب و پارک لاله هم پیاده برم مطمئنم آشنا می‌بینم.,SHARIF,Mahdi,travel_and_adventure
2023-05-23T07:57:43.000Z,alizademhdi,ما حسرت دلتنگی و تنهایی عشقیم یعقوب پسر دید، زلیخا که جوان شد,SHARIF,Mahdi,entertainment_and_pop_culture
2023-05-22T14:44:39.000Z,alizademhdi,لیسانس می‌خوام. یه لیسانس بهم بدید.,SHARIF,Mahdi,education_and_learning
2023-05-22T07:02:55.000Z,alizademhdi,واقعا برای این حجم از استرس زیادی بچه‌م.,SHARIF,Mahdi,health_and_wellness
2023-05-20T11:43:57.000Z,alizademhdi,این رویدادهای دانشجویی با تقریب خوبی تماما اتلاف هزینه ان. چه هزینه مالی چه زمانی!,SHARIF,Mahdi,education_and_learning
2023-05-18T19:07:55.000Z,alizademhdi,این کوانتوم هم جالبه واقعا!,SHARIF,Mahdi,science_and_discovery
2023-05-17T14:50:04.000Z,alizademhdi,کانال‌های شخصی آدم‌ها چیزهای جالب و بامزه‌ای هستن. انگار که اون آدم دعوتت کرده که بشینی و داستان زندگیش و دغدغه‌هاش رو بخونی و گوش بدی. بیش‌باد.,SHARIF,Mahdi,social_issues_and_activism
2023-05-17T07:46:08.000Z,alizademhdi,در ستایش گفت و گو,SHARIF,Mahdi,art_and_design
2023-05-14T21:34:50.000Z,alizademhdi,یه سریشون هم بودن می‌گفتن دوس دخترم نمی‌ذاره تو تجمع شرکت کنم داستان همینه که یارو تخم نزدیک شدن به یه شلوغی رو هم نداره بعد وایستاده برا من زر می‌زنه فلانی اطلاح‌طلبه فلانی وسط بازه. درتو بذار بابا.,SHARIF,Mahdi,social_issues_and_activism
2023-05-14T21:34:49.000Z,alizademhdi,حالا من کاری به انجمن و اصلاح طلب و اینا ندارم ولی اون زمان شلوغیا میومدی گروه‌ها رو می‌دیدی که یه عده به اونایی که می‌رفتن تجمع معترض بودن که چقد آروم برخورد می‌کنن و از درگیری جلوگیری می‌کنن؛ بعد موقع تجمع میومدی می‌دیدی همشون جلو دانشکده نشستن و تخم شرکت تو تجمع رو هم نداشتن.,SHARIF,Mahdi,politics_and_current_affairs
2023-05-14T15:55:37.000Z,alizademhdi,از مرگ می‌ترسم واقعا!,SHARIF,Mahdi,health_and_wellness
2023-05-13T18:37:21.000Z,alizademhdi,من از عزیزان حراست دانشگاه که توییت دانشجویان رو رصد می‌کنن خواهش می‌کنم که این توییت رو حتما به دست مسئولان مربوطه برسونن تا به جای این همه خرج کردن برای کارهای ابلهانه‌ی حراست برای گیر دادن به حجاب، یکم برای سالن‌های مطالعه و کتابخونه‌ها هزینه کنن.,SHARIF,Mahdi,education_and_learning
2023-05-13T18:28:04.000Z,alizademhdi,واقعا اتفاق عجیبیه که من وقتی می‌خوام تو دانشگاه درس بخونم جایی پیدا نمی‌کنم. همه سالن‌ مطالعه‌ها و کتابخونه‌ها پرن و ظرفیت به اندازه تدارن اصلا!,SHARIF,Mahdi,education_and_learning
2023-05-10T14:12:32.000Z,alizademhdi,دیشب تقریبا ساعت  شب تصمیم گرفتیم امروز بریم توچالو بزنیم و تو بارون پااااره شدیم.,SHARIF,Mahdi,travel_and_adventure
2023-05-09T13:42:02.000Z,alizademhdi,من شبا اونقدی بالام بغل خدام,SHARIF,Mahdi,other
2023-05-08T21:10:44.000Z,alizademhdi,کاش عمر آکادمیک منم سریع‌تر به پایان برسه.,SHARIF,Mahdi,education_and_learning
2023-05-07T20:09:30.000Z,alizademhdi,خدا حتی اگه وجود داشته باشه هم قطعا عادل نیست.,SHARIF,Mahdi,religion_and_spirituality
2023-05-06T20:07:58.000Z,alizademhdi,حالا باز خوبه این انجمنی که ازش حرف می‌زنن دانشجویی عه. بسیج که تصمیمات و بودجه‌هاش خارج از دانشگاه وضع میشه و بعید می‌دونم بشه دانشجویی خطابش کرد؛ انتخاب شفاف و همگانی هم که نداره و تو خلوت یکی رو می‌کنن فرمانده. دیگه درمورد انتخابات و فضای دانشجویی نظر ندید که خنده‌ داره بخدا.,SHARIF,Mahdi,politics_and_current_affairs
2023-05-05T16:40:01.000Z,alizademhdi,من دو روزه دارم به ملت جواب میدم که چون عکس با کت گذاشتم دلیل نمیشه عقد کرده باشم :),SHARIF,Mahdi,social_issues_and_activism
2023-05-03T20:31:29.000Z,alizademhdi,از این به بعد رسمی.,SHARIF,Mahdi,other
2023-05-03T19:40:21.000Z,alizademhdi,ریاضی بلد بودن ترن آن عه.,SHARIF,Mahdi,education_and_learning
2023-05-03T13:33:22.000Z,alizademhdi,سریع بریم سر اصل مطلب لطفا.,SHARIF,Mahdi,other
2023-05-01T18:36:59.000Z,alizademhdi,دیگه کم مونده سر هر کلاس هم یه حراست بذارن به حجاب ملت گیر بده بعد زر می‌زنن که نیرو نداریم بذاریم در صنایع.,SHARIF,Mahdi,politics_and_current_affairs
2023-04-30T16:19:31.000Z,alizademhdi,یه روز تو شرکت یه کانفیگ اشتباه اپلای کردم و تا سه ساعت دستام داشت می‌لرزید. تا یه دو روز بعدش هر شب کابوسش رو می‌دیدم و از خواب می‌پریدم.,SHARIF,Mahdi,othern
2023-04-29T19:11:52.000Z,alizademhdi,زندگی هدفمند، با برنامه و پر از کار مفید را شروع می‌کنیم قربت الی الله.,SHARIF,Mahdi,religion_and_spirituality
2023-04-28T12:41:02.000Z,alizademhdi,دوست و آدم جدید نیاز دارم.,SHARIF,Mahdi,social_issues_and_activism
2023-04-28T11:24:42.000Z,alizademhdi,سلامتیت الکل صنعتی,SHARIF,Mahdi,health_and_wellness
2023-04-27T17:30:36.000Z,alizademhdi,بی‌نهایت بدفاز، بدحال، ناراحت و ناامید.,SHARIF,Mahdi,social_issues_and_activism
2023-04-27T10:17:03.000Z,alizademhdi,این کار رو با بقالی سر کوچه‌مون کردم. چون فکر می‌کردم هر کی بقالی کار می‌کنه می‌تونه همه خوراکی‌هاش رو بخوره.,SHARIF,Mahdi,food_and_cooking
2023-04-26T21:32:55.000Z,alizademhdi,کاش یه جا کار می‌کردم که تصمیم داشتن یه CDN از اول بیارن بالا و منم تو اون تیم بودم.,SHARIF,Mahdi,technology_and_innovation
2023-04-26T16:01:20.000Z,alizademhdi,مفیدترین کاری که این ترم کردم انصراف دادن از تیم المپیاد دانشجویی دانشکده بود.,SHARIF,Mahdi,education_and_learning
2023-04-25T21:32:19.000Z,alizademhdi,آقایون هر سال منت می‌ذارن که فلانی جلوی رهبر انقلاب تند صحبت کرد. اولا که من تندی‌ای نمی‌بینم. دوما خروجی این همه جلسات صحبت و دیدار با رهبری چیه؟ هر سال n تا دانشجو میرن اونجا یه سری انتقاد و حرف تکراری می‌زنن و همون آش و همون کاسه. صرفا یک نمایش برای ایجاد توهم تاثیرگذاری.,SHARIF,Mahdi,politics_and_current_affairs
2023-04-25T12:19:59.000Z,alizademhdi,بدیهتا دارم وقتمو با دانشگاه تلف می‌کنم. لیسانس منو بدید برم فقط.,SHARIF,Mahdi,education_and_learning
2023-04-24T21:37:59.000Z,alizademhdi,خدایا اگه وجود داری همین الان همه درسامو یاد بگیرم.,SHARIF,Mahdi,education_and_learning
2023-04-23T19:40:37.000Z,alizademhdi,روزنامه رو به ابتذال کشیدن قشنگ. مبارک سپیده‌دم و رفیقاش.,SHARIF,Mahdi,politics_and_current_affairs
2023-04-23T16:51:19.000Z,alizademhdi,خیلی وقتا فکر کردن و برنامه‌ریزی واقعا احمقانه‌ست. صرفا باید چشماتو ببندی و انجامش بدی.,SHARIF,Mahdi,inspirational_and_motivational
2023-04-22T22:59:47.000Z,alizademhdi,ینی اگه من یه بات بنویسم که هر یه دیقه یه بار api ثبت نام  تا سایت رو با شماره‌ی فیک کال کنه، بعد از یک ماه تقریبا  میلیون تومن ضرر زدم به این شرکت‌ها.,SHARIF,Mahdi,business_and_finance
2023-04-22T18:55:50.000Z,alizademhdi,دارم به مرزی از جنون می‌رسم که ممکنه ترمو حذف کنم پاشم برم دو ماه تو یه روستایی تو گیلان زندگی کنم.,SHARIF,Mahdi,travel_and_adventure
2023-04-21T21:01:05.000Z,alizademhdi,فروردین.,SHARIF,Mahdi,other
2023-04-21T20:26:55.000Z,alizademhdi,چه فرقی می‌کند نوروز باشد، فطر یا قربان؟ تو را هرگاه می‌بینم برایم بی‌گمان عید است,SHARIF,Mahdi,religion_and_spirituality
2023-04-20T11:03:36.000Z,alizademhdi,سگ تو ریسرچ. درود بر کار. منو برگردونید شرکت.,SHARIF,Mahdi,pets_and_animals
2023-04-19T15:01:07.000Z,alizademhdi,برای رسیدن به کارها و امتحان‌هام نیاز دارم به مدت یک ماه هر روز به  ساعت اکستند بشه.,SHARIF,Mahdi,education_and_learning
2023-04-19T11:54:14.000Z,alizademhdi,خب پس اگه همه‌ی مردم قدرت تحلیل مسائل رو ندارن غلط می‌کنید موقع انتخابات به دریوزگی میوفتید و خودتونو پاره می‌کنید که ملت بیان رای بدن.,SHARIF,Mahdi,politics_and_current_affairs
2023-04-18T20:12:27.000Z,alizademhdi,ایستگاه بسیج پیاده می‌شم اما عقل دارم.,SHARIF,Mahdi,social_issues_and_activism
2023-04-17T08:40:03.000Z,alizademhdi,این یادگاری از دکتر سمیعی بمونه اینجا.,SHARIF,Mahdi,other
2023-04-16T19:13:45.000Z,alizademhdi,خیلی برام سواله چجوری یه بسیجی‌ای که تو سلف سنگر گرفته بود روش میشه بیاد افطاری‌ای که دختر و پسر کنار هم غذا می‌خورن :),SHARIF,Mahdi,social_issues_and_activism
2023-04-16T19:00:18.000Z,alizademhdi,من بعد از کنکور رفتم تو یه استارت‌آپ کوچیکی بکند زدم. تهش هم پولمو خوردن و حقوق سه ماهو ندادن. امشب اسنپ گرفتم و راننده‌ش CTO! همون استارت‌آپ بود که دهن ما رو با آینده‌نگری‌ها سرویس کرده بود و تهش ورشکست شدن. موقع پیاده شدن حساب نکردم گفتم عوض اون سه ماهی که پولمو خوردی :),SHARIF,Mahdi,business_and_finance
2023-04-15T20:35:33.000Z,alizademhdi,دوستان شما حس نمی‌کنید عمرتون خیلی داره زود می‌گذره؟ من پشمام ریخته از اینکه  سالمه!,SHARIF,Mahdi,inspirational_and_motivational
2023-04-14T20:38:11.000Z,alizademhdi,من اون موقع بعد از این بازی واقعا گریه کردم. ج.ا یه تیم ملی هم از بچگی‌هام نذاشت برام بمونه.,SHARIF,Mahdi,sports_and_athletics
2023-04-13T20:55:20.000Z,alizademhdi,بیچاره ما که پیش تو از خاک کمتریم,SHARIF,Mahdi,social_issues_and_activism
2023-04-12T22:17:47.000Z,alizademhdi,کاش باهوش بودم حداقل,SHARIF,Mahdi,inspirational_and_motivational
2023-04-12T16:30:08.000Z,alizademhdi,بخدا این ویدیو هم از فرندز خنده‌دارتره.,SHARIF,Mahdi,entertainment_and_pop_culture
2023-04-12T09:10:32.000Z,alizademhdi,وقتی ازم پرسید Do you have any questions about the project? در جوابش گفتم نه سلطان رواله.,SHARIF,Mahdi,business_and_finance
2023-04-11T11:49:07.000Z,alizademhdi,این دانشکده پزشکی تهران هم جای عجیبیه واقعا,SHARIF,Mahdi,education_and_learning
2023-04-09T22:50:36.000Z,alizademhdi,دیگه دارم پیر سگ می‌شم ولی هنوز شب آخر هر رویدادی افسردگی می‌گیرم.,SHARIF,Mahdi,health_and_wellness
2023-04-08T22:33:08.000Z,alizademhdi,دولا شدیم. دکمش خورد. جنس بُنجله.,SHARIF,Mahdi,other
2023-04-07T18:54:55.000Z,alizademhdi,هیچ وقت نفهمیدم دقیقا ارزش اینکه فلان یارو می‌تونه تو دو ثانیه ضرب یه عدد  رقمی تو یه عدد  رقمی دیگه رو حساب کنه چیه. یا مثلا اینکه که کل یه کتابی رو حفظ می‌کنن. دیگه فکر کنم تو قرن  با این همه تکنولوژی چیزی که ارزش داره حل مسئله‌ی‌ واقعی باید باشه.,SHARIF,Mahdi,technology_and_innovation
2023-04-03T21:20:42.000Z,alizademhdi,سگ js می‌زنه؟,SHARIF,Mahdi,gaming
2023-04-03T00:41:00.000Z,alizademhdi,دو تا چیز هست که هر چقد می‌خونم می‌فهمم بیشتر بلد نیستم. یکی شبکه یکی آمار. احتمالا اگه چیزای دیگه هم بخونم می‌فهمم اونا رو هم بلد نیستم.,SHARIF,Mahdi,education_and_learning
2023-04-02T23:17:18.000Z,alizademhdi,تو جات تو همین بغله.,SHARIF,Mahdi,other
2023-04-01T22:37:22.000Z,alizademhdi,ینی ذاتا جنسش این شکلیه فکر کنم. تو نمی‌تونی منظور واقعیت رو برسونی و طرف مقابلت هم در اکستریم‌ترین حالت ممکنه و شاید اونم نتونه منظور واقعیش رو برسونه. جالبه.,SHARIF,Mahdi,social_issues_and_activism
2023-04-01T22:31:51.000Z,alizademhdi,این حرفم یه سری باگ داره. مرسی از کسایی که اومدن صحبت کردن :),SHARIF,Mahdi,technology_and_innovation
2023-04-01T22:26:38.000Z,alizademhdi,کلا به این نتیجه رسیدم که توییتر جای بیان کردن نظر، بحث کردن و فیدبک گرفتن نیست. تو توییتر نمیشه نظری بدی که آدم‌ها اگه نقدی دارن بهش درست بیانش کنن و موجب رشد جمعی بشه. تو نهایتا یه نظری میدی و یه سری فحشت میدن و یه سری هم تایید می‌کنن و دعوا می‌کنن :),SHARIF,Mahdi,social_issues_and_activism
2023-04-01T20:50:55.000Z,alizademhdi,هیچکس: بیک و طهماسبی: سالاار، سلطااان، داداشمی,SHARIF,Mahdi,entertainment_and_pop_culture
2023-04-01T17:32:16.000Z,alizademhdi,کلا فلسفه وجود علمی که منجر به پول درآوردن نشه رو درک نمی‌کنم.,SHARIF,Mahdi,education_and_learning
2023-04-01T01:30:11.000Z,alizademhdi,برم ببینم توییتر از چه الگوریتم‌های خفنی برای ریکامند کردن توییت استفاده می‌کنه. توییتر:,SHARIF,Mahdi,technology_and_innovation
2023-03-31T21:42:58.000Z,alizademhdi,خدا ما رو با هیپهاپولوژیست و kid  محشور کنه.,SHARIF,Mahdi,entertainment_and_pop_culture
2023-03-30T19:54:08.000Z,alizademhdi,به سراغ من اگر می‌آیی با دو کیلو زیتون پرورده بیا,SHARIF,Mahdi,food_and_cooking
2023-03-30T16:00:02.000Z,alizademhdi,تهران واقعا قشنگه. آدماش هم قشنگن. سگ تو اپلای.,SHARIF,Mahdi,travel_and_adventure
2023-03-30T12:52:01.000Z,alizademhdi,از لحاظ روحی نیاز به کنسرت او و دوستانش دارم.,SHARIF,Mahdi,entertainment_and_pop_culture
2023-03-29T17:04:50.000Z,alizademhdi,غذا. غذای زیاد. غذای زیاد و خوشمزه. بی‌نهایت خوراکی.,SHARIF,Mahdi,food_and_cooking
2023-03-28T20:08:52.000Z,alizademhdi,زن می‌‌خوام حاجی. زن.,SHARIF,Mahdi,family_and_parenting
2023-03-28T14:42:09.000Z,alizademhdi,تف کتید تو صورتم ولی دیر سر قرار نیاید.,SHARIF,Mahdi,beauty_and_cosmetics
2023-03-28T00:46:48.000Z,alizademhdi,انقد خانوادگی برای شکستگی دست و پا تو فوتبال اومدیم بیمارستان معیری که نگهبانش می‌شناسه هر سری سلام می‌کنه تیکه می‌ندازه,SHARIF,Mahdi,sports_and_athletics
2023-03-27T15:51:06.000Z,alizademhdi,کاش فقط بچه‌های زیر   سالتون رو بفرستید عید دیدنی خونمون و خودتون نیاید.,SHARIF,Mahdi,family_and_parenting
2023-03-26T23:57:28.000Z,alizademhdi,دوست دارم یه بار تو زندگی بدبخت بشم و به خاک سیاه بشینم به طوری که حتی جای خواب هم نداشته باشم و از صفر شروع کنم. می‌خوام ببینم می‌تونم خودمو جمع کنم یا نه.,SHARIF,Mahdi,othern
2023-03-26T20:36:17.000Z,alizademhdi,فکر کنم فقط منم که به نظرم عروس‌ها وقتی آرایش می‌کنن زشت می‌شن.,SHARIF,Mahdi,beauty_and_cosmetics
2023-03-26T16:55:14.000Z,alizademhdi,به کودکان خب بیاموزید که تو فوتبال مچ پا رو نزن که مچ من در بره پدرسگا.,SHARIF,Mahdi,sports_and_athletics
2023-03-25T21:24:26.000Z,alizademhdi,به طوری کلی به نظرم که کد تمیزی که کار نمی‌کنه >>>>> کد کثیفی که کار می‌کنه,SHARIF,Mahdi,technology_and_innovation
