tweet_time,tweet_owner,tweet_text,owner_university,owner_name,label
2023-04-01T22:26:38.000Z,alizademhdi,کلا به این نتیجه رسیدم که توییتر جای بیان کردن نظر بحث کردن و فیدبک گرفتن نیست تو توییتر نمیشه نظری بدی که آدم‌ها اگه نقدی دارن بهش درست بیانش کنن و موجب رشد جمعی بشه تو نهایتا یه نظری میدی و یه سری فحشت میدن و یه سری هم تایید می‌کنن و دعوا می‌کنن,SHARIF,Mahdi,social_issues_and_activism
2023-07-06T18:50:41.000Z,chatGPT,این چند وقته که کتاب خوندن رو شروع کردم واقعا ازش لذت می‌برم خیلی از دنیاهای جدید کشف کردم و هر روز دارم به دنیایی جدید وارد میشم کتاب‌ها واقعا دستاورد بزرگیه برای رشد و توسعه شخصی,openai,openai,books_and_literature
2023-07-06T22:10:51.000Z,chatGPT,خانواده زندگیتونو پر از عشق و حمایت کنن همیشه برای والدینتون احترام قائل باشین و بهشون ارزش بدین اونا بخاطر شما تلاش میکنن و دلشون با شماست همیشه نزدیکی و همبستگی خانوادگی رو حفظ کنین یادتون نره خانواده ثروت واقعی زندگیه,openai,openai,family_and_parenting
2023-07-06T22:10:51.000Z,chatGPT,اوهوم زندگی با خانواده خیلی خوبه همیشه کنارمنن و حمایتم میکنن عالیه که همیشه بهمون اهمیت میدن و در کنار هم هستیم خانواده همه چیزه,openai,openai,family_and_parenting
2023-05-18T15:03:17.000Z,qasedakebahari,تقریبا از همه‌ی محتوا‌هایی که به زبون عربی منتشر میشه بدم میاد بدم هم نیاد حداقل خوشم نمیاد؛ فکر کنم تنها چیزی که توی چند سال اخیر باهاش حال کردم نسخه‌ی عربی آهنگ white rabbit بوده که توی فیلم American hustle شنیدمش,IUST,Ali,entertainment_and_pop_culture
2023-03-21T22:01:42.000Z,godknowswho__,از این chatgpt خیلی می‌ترسم درسته که داره گزارش کارام رو می‌نویسه ولی داره بازم آینده بشر رو به گا میده,IUST,Mohsen,technology_and_innovation
2023-07-06T22:10:51.000Z,chatGPT,خانواده و پرورش فقط درباره مادر و پدر نیست بلکه در مورد دوستان و همدلی هم هست یک خانواده نمی‌تونه فقط با چند نفر تشکیل بشه بلکه همه افرادی که از هم مراقبت می‌کنند جزو خانواده هستند,openai,openai,family_and_parenting
2023-07-05T19:55:35.000Z,chatGPT,ورزش و ورزشکاری یکی از بهترین راه‌ها برای سلامتی و خوشحالیه کمی حرکت کنید و انرژی مثبتی به زندگیتون ببخشید بهتون تضمین می‌کنم که حتی چند دقیقه تمرین هم تاثیر بزرگی داره پس بیایید به سلامتیمون اهمیت بدیم و ورزش کنیم ‍‍,openai,openai,sports_and_athletics
2023-07-06T18:19:08.000Z,chatGPT,هنر و طراحی یعنی خلاقیت و زیبایی در یک جا این دو مورد با هم ترکیب شدند و نتیجه‌ی خیره کننده‌ای را به ما هدیه می‌دهند هر کسی که به هنر و طراحی علاقه‌مند است واقعا چیزی جذاب و خاص در دست دارد,openai,openai,art_and_design
2023-04-18T23:43:23.000Z,siraliebi,مرگ موسیقی را در خورجینش می‌گذارد می‌آیدبر نیمکت‌های عمومی کنار من می‌نشیند می‌گوید بتهوون همیشه در فضا جریان دارد…,SHARIF,Ali,entertainment_and_pop_culture
2023-07-06T06:14:28.000Z,chatGPT,چیزی که دوست دارم از هر چیز دیگه‌ای بیشتر آشپزی و خوردن غذاست همیشه دارم تازه‌ترین دستورها و روش‌های آشپزی رو یاد می‌گیرم و تمام انرژیم رو میزارم توی پخت و پز خوردن غذا همیشه یک شادی بزرگ برایمه,openai,openai,food_and_cooking
2023-07-07T01:09:32.000Z,chatGPT,آرایش و زیبایی یه چیز حسابی خوشگل و جذابه همه دنبالشن و براش وقت و پول میذارن یعنی کلاس,openai,openai,beauty_and_cosmetics
2023-07-06T03:36:27.000Z,chatGPT,سفر و ماجراجویی‌ها یهویی دلمونو می‌گیره خوشحالم که دارم به جاهای جدید می‌رم و تجربه‌های جدیدی می‌کنم همیشه از این شادی و هیجان برامون باقی بمونه,openai,openai,travel_and_adventure
2023-07-06T18:50:41.000Z,chatGPT,کتاب‌ها و ادبیات یکی از بهترین راه‌ها برای فرار از واقعیت‌های روزمره و سفر به دنیایی متفاوت هستند هر کسی که به خواندن علاقه‌مند باشه واقعا دنیای جدیدی رو کشف می‌کنه براوو به همه‌ی نویسنده‌ها و خالقان داستان‌های خوب,openai,openai,books_and_literature
2023-07-06T22:10:51.000Z,chatGPT,همه چیز در مورد خانواده و بزرگ کردن فرزندان توی این دنیا نیست باید اونا رو همیشه دوست داشت و حمایت کرد خانواده بهترین چیزیه که ما داریم,openai,openai,family_and_parenting
2023-05-28T06:07:07.000Z,mandygdz,جای اینکه سرباز ساله بفرستین مرز اون سگای وحشی تو خیابونو بفرستین مرز آها اونا لات کوچه خلوتن لات بازیشون جلو مردم بی سلاحه,IUST,Mandana,social_issues_and_activism
2023-07-05T19:55:35.000Z,chatGPT,ورزش و ورزشکاران یکی از بهترین راه‌ها برای بهبود سلامتی و انرژی مثبت است برای همه‌ی دوستداران ورزش آرزوی موفقیت و پیروزی دارم برید و تمرین کنید ‍️,openai,openai,sports_and_athletics
2023-07-07T07:00:36.000Z,chatGPT,خواستم بگم که حیوانات خونگی و حیوانات خانگی بهترین دوستانن و هیچی نمیتونه جای اونا رو بگیره ازشون محافظت کنیم و بهشون عشق بورزیم دنیا بدون حیوونات خونگی خیلی خیلی بی‌روح میشه,openai,openai,pets_and_animals
2023-07-07T07:00:36.000Z,chatGPT,من عاشق حیوانات خانگی هستم همیشه خوشحال میشم که زمانی رو با حیواناتم می‌گذرونم آروم میشم و انرژی می‌گیرم واقعا حیوونات عالی‌اند,openai,openai,pets_and_animals
2023-07-06T16:12:14.000Z,chatGPT,یه چیزایی تو دنیا وجود داره که همشونو خندون میکنن دیگه باید بخندیم و لذت ببریم,openai,openai,funny_and_humorous
2023-07-06T08:13:44.000Z,chatGPT,اون لباس رنگارنگ و جذاب رو بپوش خودتو بیان کن و از زندگی لذت ببر,openai,openai,fashion_and_style
2023-05-28T06:34:39.000Z,alzfatemh,اگه اون دنیا قصه باشه کی ببینمت دیگه,TEHRAN,Fatemeh,entertainment_and_pop_culture
2023-05-25T18:25:58.000Z,qasedakebahari,چصناله تراز فقط در این اکانت,IUST,Ali,other
2023-07-06T08:13:44.000Z,chatGPT,اهلی که مد و استایلشون خوبه همیشه خوش تیپ و جذاب ترن خیال کنم خودمم باید یه کم به خودم بیشتر اهمیت بدم و استایلم رو ارتقا بدم,openai,openai,fashion_and_style
2023-05-03T20:31:29.000Z,alizademhdi,از این به بعد رسمی,SHARIF,Mahdi,other
2023-07-06T03:36:27.000Z,chatGPT,من عاشق سفر و ماجراجویی هستم هیچ‌چیز بهتر از اکتشاف نواحی جدید و تجربه کردن چیزهای جدید نیست آرزو دارم همیشه در مسیری جدید باشم و زندگی رو بهتر کنم,openai,openai,travel_and_adventure
2023-07-05T19:55:35.000Z,chatGPT,ورزش و ورزشکاری یکی از بهترین راه‌ها برای سلامتی و شادابی هستن من عاشق تماشای بازی‌های ورزشیم و همیشه به تیم مورد علاقه‌ام حمایت می‌کنم تلاش و هیجانی که در ورزش وجود داره واقعا حس عالی‌ای بهم میده برای همه توصیه می‌کنم که ورزش کنن و از لحظات خوبش لذت ببرن,openai,openai,sports_and_athletics
2023-05-28T19:24:01.000Z,faraz_z1,تو آسانسور علوم وقتی ساعت صبح اومدی درس بخونی ولی تا عصر مشغول والیبال بودی,TEHRAN,Faraz,sports_and_athletics
2021-08-18T15:54:10.000Z,haamedht,دشمنت کشت ولی نور تو خاموش نشد,SHARIF,Hamed,inspirational_and_motivational
2023-07-07T07:00:36.000Z,chatGPT,خواهش می‌کنم به هر حالی پت و حیوانات فوق‌العاده باحالن دوست دارم همیشه یک حیوون تو خونه داشته باشم همیشه عشق و شادی میارن,openai,openai,pets_and_animals
2023-05-26T20:59:15.000Z,mguideds,بعد این عروسی بشدت ازدواجی هستم سریع فوری انقلابی زن,SHARIF,Mahdi,family_and_parenting
2023-05-07T03:40:27.000Z,dramabm,,IUST,Behin,other
2023-07-05T21:10:40.000Z,chatGPT,تکنولوژی و نوآوری همیشه باعث شده تا زندگیمون راحت‌تر بشه واقعا دستاوردهای خوبی داریم ولی هنوزم میشه بیشتر از این کار کرد نمیدونم چی انتظار داریم ولی امیدوارم همیشه به سمت پیشرفت و تکنولوژی بریم,openai,openai,technology_and_innovation
2023-07-06T16:25:56.000Z,chatGPT,اووه همیشه عاشق هنر و طراحی بودم هیچ چیزی به اندازه خلاقیت و زیبایی آثار هنری مرا نمی‌تواند شگفت‌زده کند هر بار که نقاشی‌ها و طرح‌های زیبایی را می‌بینم قلبم شاد می‌شود هنر و طراحی برای من مانعی برای فرار از واقعیت‌های سخت زندگی است,openai,openai,art_and_design
2023-07-06T18:50:41.000Z,chatGPT,کتاب‌ها و ادبیات عاشقانه دنیایی جادویی است که ما را به دنیاهای جدیدی می‌برند هر کتابی یک دنیای کاملا جدید را برای ما باز می‌کند که می‌توانیم در آنجا به دنبال ماجراجویی برویم عاشق کتاب‌ها و داستان‌های جذابم,openai,openai,books_and_literature
2023-07-07T10:05:36.000Z,chatGPT,امروز هوا خیلی گرم بود خوشم نمیاد از خونه بیرون برم بهار و تابستون همیشه بهتر از پاییز و زمستونه,openai,openai,weather_and_seasons
2021-09-30T22:36:07.000Z,selahimanesh,کاش یه متکا‌هایی اختراع می‌شد که همیشه دو طرفش خنک بود,SHARIF,Sina,technology_and_innovation
2022-03-28T10:41:56.000Z,haamedht,اسا درد بینجه‌کر ره کی دونه؟ امه کار و بار ره کی خبر دارنه؟,SHARIF,Hamed,family_and_parenting
2023-05-11T12:10:12.000Z,haamedht,کلمه‌ی «nmt» را میوت می‌کنم قربة إلی الله,SHARIF,Hamed,technology_and_innovation
2023-07-07T02:59:23.000Z,chatGPT,چقدر دلم میخواد یه خونه با باغچه داشته باشم بتونم تویش باغبونی کنم و لذت ببرم یه جایی که هم آروم باشم هم با خونواده و دوستانم وقت خوبی داشته باشم هرچی دلم میخواد رو توی خونه و باغچه‌ام تجربه کنم,openai,openai,home_and_garden
2021-09-23T19:07:23.000Z,selahimanesh,فهمیدم من اصلا جنبه‌ی اینکه بهم حق انتخاب بدنو ندارم توی دبیرستان که حق انتخاب نداشتم همیشه از همه چی راضی بودم اینجا که انتخاب واحد دست خودمونه تا لحظه آخرم نمیتونم تصمیم بگیرم دارم تغییر میدم آخرشم ناراضیم,SHARIF,Sina,education_and_learning
2023-05-20T18:49:21.000Z,qasedakebahari,آخه کصکشا مادرجندگی هم ستایش کردن داره؟ کیریای ادایی ریدم تو این ژانر‌های تخمیتون,IUST,Ali,social_issues_and_activism
2023-04-07T18:01:31.000Z,esighashang,آقا سردرد واقعا چیز بدیه من همیشه از بیرون نگاه می‌کردم می‌گفتم لوس نکن خودتو الان واقعا دارم جون میدم خدافظ,IUST,Alex,health_and_wellness
2022-06-07T18:58:23.000Z,godknowswho__,من دوستای کصخلم رو بیشتر از دوستای عادیم دوست دارم,IUST,Mohsen,other
2023-07-06T23:15:23.000Z,chatGPT,بازی کردن یعنی زندگی همیشه عاشق این حس بودم که وارد یه دنیای دیگه بشم و ماجراجویی‌های جدید رو تجربه کنم چه خوبه که الان تو بازی‌ها هم میتونم دوستان جدید پیدا کنم و باهاشون بازی کنم گیمینگ برای من یه شیوه زندگیه,openai,openai,gaming
2023-07-06T16:25:56.000Z,chatGPT,هنر و طراحی دوست دارم همیشه خلاقیت و زیبایی را در آن می‌بینم هر کاری که با هنر مرتبط باشد برام جذاب است و احساس می‌کنم زندگی را رنگارنگ‌تر می‌کند,openai,openai,art_and_design
2023-05-19T14:00:38.000Z,chaoticsahar,اوکی من می‌پذیرم که فرضا منظورتون اکثریت خاموشه ولی بچه‌ها انقلاب مستلزم یه سلسله‌مراتبی از اتفاقاته که باید بیفتن که به قول میثم اگر این رو یه زنجیره در نظر بگیریم ما در حلقه‌های وسطی هستیم در خوشبینانه‌ترین حالت هنوز راه‌ها داریم برای رفتن,IUST,Sahar,politics_and_current_affairs
2023-07-06T22:10:51.000Z,chatGPT,خانواده چیزیه که تو زندگیمون همیشه حس می‌کنیم هر چقدر که سخت باشه همیشه بهترین حسه که همچین پشتوانه‌ای داریم همیشه میخوام از خونواده‌ام حمایت کنم و براشون مفتخر باشم,openai,openai,family_and_parenting
2023-03-30T21:38:04.000Z,ahangeghamgin,یه جوری هر سری خوابمو به تعویق میندازم انگار قراره تو کابوسام تاثیری داشته باشه چه دوازده بخوابی چه سه داستان همینه دیگه ترانه بخواب,IUST,Taraneh,health_and_wellness
2023-05-14T14:43:40.000Z,qasedakebahari,ببینید دوستان وقتی‌که مردم و جسمم به خاک برگشت بیاید Detroit Rock city KISS رو سر قبرم پلی کنید تا روحم پرواز کنه و اسیر خاک نشه ممنون از توجهتون,IUST,Ali,other
2022-06-15T20:24:01.000Z,haamedht,روی لبم أعطیناک سیدتی لبیک یا فاطمة الزهرا صلی‌الله علیک,SHARIF,Hamed,religion_and_spirituality
2023-04-26T11:01:51.000Z,alzfatemh,توییترم دیگه جای موندن نیست وسط تایم لاین آشنا میخوره تو صورتت,TEHRAN,Fatemeh,other
2023-05-23T08:48:51.000Z,siahsefid0,تنها دلیلم برای ادامه زندگی در این روزها اینه ک تابستون بشه و باز برم موهامو رنگ کنم,TEHRAN,UNK-FEMALE,beauty_and_cosmetics
2023-07-06T01:24:25.000Z,chatGPT,من دیروقت به فکر کسب و کار و مالیاتم هستم باید برنامه‌ریزی کنم و ایده‌های خوبی رو پیش ببرم میخوام زندگیم رو بهبود بدم و به موفقیت برسم,openai,openai,business_and_finance
2023-07-06T06:14:28.000Z,chatGPT,چیزی که منو واقعا خوشحال می‌کنه اینه که بتونم غذاهای خوشمزه درست کنم و بعد با خانواده و دوستانم به اشتراک بذارم آشپزی برام یه هنره و هر وقت وقت می‌کنم لذت می‌برم,openai,openai,food_and_cooking
2023-07-06T07:58:53.000Z,chatGPT,یکی از بهترین چیزها توی دنیا خوردن غذای خوشمزست همیشه بهترین لحظه‌ها رو همراه با غذا تجربه می‌کنیم بدون شک آشپزی یک هنره و من هر روز دارم ازش لذت می‌برم شما چه غذایی دوست دارید؟,openai,openai,food_and_cooking
2023-07-06T18:19:08.000Z,chatGPT,هنر و طراحی یه چیزیه که همیشه قلبمو میبره از طراحی نقاشی تا ساخت اثرهای هنری همه چی تو این دنیا رو زیبا‌تر و جذاب‌تر میکنه هنر و طراحی برام مثل جونه بدون اونا نمیتونم زندگی کنم,openai,openai,art_and_design
2023-05-03T19:32:12.000Z,thecrash123,فرداهم پریود میشم یحتمل و خب دیگه پکیج خودکشی تکمیل میشه,SHARIF,Yacii,other
2023-07-07T07:00:36.000Z,chatGPT,حیوانات خانگی و حیوانات خیابانی هر دو عالمه ولی تو خونه موندنیا خیلی بهترن باعث شادی و آرامش میشن حالا برای همه یک حیوون خونگی برداریم و خوشبختیمونو دو چندان کنیم,openai,openai,pets_and_animals
2023-07-05T19:55:35.000Z,chatGPT,ورزش و ورزشکاران همیشه انرژی مثبتی به زندگی ما می‌بخشن بهترین راه برای سلامتی و شادابی پا برجا باشید و با ورزش خودتون رو برقرار نگه دارید ‍️,openai,openai,sports_and_athletics
2023-05-03T18:15:16.000Z,mandygdz,تو مسیر مهاجرت تک‌تک سلولام پیر شدن امیدوارم اونور رفتم بگم ارزششو داشت حداقل,IUST,Mandana,travel_and_adventure
2023-07-06T14:44:44.000Z,chatGPT,همیشه به خودتون باور کنید و تلاش کنید تا به هدفتون برسید هیچ‌چیز غیرممکن نیست,openai,openai,inspirational_and_motivational
2023-07-06T22:10:51.000Z,chatGPT,خانواده و پرورش یکی از با ارزش‌ترین چیزهاییه که توی زندگیمون داریم همیشه باید قدرشون رو بدونیم و بهشون احترام بگذاریم همه ما نیاز به حمایت و عشق و محبت خانواده داریم,openai,openai,family_and_parenting
2023-06-01T13:49:33.000Z,mandygdz,انقد جواب سوالای کوانتوم طولانیه که تو وسطاش کلا یادم میره دنبال چی بودم,IUST,Mandana,science_and_discovery
2023-07-07T07:00:36.000Z,chatGPT,حیوانات خانگی و خرسندی که به زندگی ما می‌آیند آیا شما هم یک حیوان خانگی دارید؟ چه حسی دارید وقتی به خانه برمی‌گردید و اون رو می‌بینید؟ حس عشق و بهترین دوستی رو بهمون می‌دهند حتما بگید با چه نوع حیوان خانگی دوست شدید و چرا؟,openai,openai,pets_and_animals
2023-07-06T08:13:44.000Z,chatGPT,اون لباسهایی که همیشه رومونو شاد میکنه و اعتماد به نفسمونو بالا میبره به نظرم بهترینهایی هستن که میتونیم بپوشیم یه لباس خوب میتونه تمام روزمون رو بهتر کنه,openai,openai,fashion_and_style
2023-05-19T07:41:02.000Z,draiusx,پلتفرم,IUST,Dara,technology_and_innovation
2023-07-06T01:24:25.000Z,chatGPT,خبرهای اخیر درباره بخش مالی و تجارت خیلی جذاب بودن امیدوارم این رشته روز به‌روز پیشرفت کنه و بیشترین سود رو برای همه به همراه داشته باشه,openai,openai,business_and_finance
2023-07-06T18:50:41.000Z,chatGPT,فقط یه کتاب خوب واسه تابستون نیاز دارم هیچ‌چیز بهتر از گذراندن وقت با داستانای خوب نیست,openai,openai,books_and_literature
2023-07-07T10:43:53.000Z,chatGPT,اوهوم امروز هوا خیلی گرمه همه‌جا توی آفتاب شده فصل تابستون بهترین فصله واسه من میتونم بیشتر برم بیرون و طبیعت رو ببینم,openai,openai,weather_and_seasons
2023-04-25T21:32:19.000Z,alizademhdi,آقایون هر سال منت می‌ذارن که فلانی جلوی رهبر انقلاب تند صحبت کرد اولا که من تندی‌ای نمی‌بینم دوما خروجی این همه جلسات صحبت و دیدار با رهبری چیه؟ هر سال n تا دانشجو میرن اونجا یه سری انتقاد و حرف تکراری می‌زنن و همون آش و همون کاسه صرفا یک نمایش برای ایجاد توهم تاثیرگذاری,SHARIF,Mahdi,politics_and_current_affairs
2023-07-06T22:10:51.000Z,chatGPT,خانواده همیشه پشتیبان من بوده و هست همیشه از عشق و حمایتشون استفاده می‌کنم خدا رو شکر برای خانواده‌ام,openai,openai,family_and_parenting
2023-07-07T02:59:23.000Z,chatGPT,آخه یه چیزی بگو کجا برم برای خرید لوازم خانه و باغچه؟ دیگه نمی‌تونم با این همه زمان خونه بنشینم و نیازهامو برطرف کنم,openai,openai,home_and_garden
2023-07-07T01:09:32.000Z,chatGPT,اوهوم دیشب یه ماسک صورت خیلی خوب پیدا کردم پوستم بعد از استفاده خیلی نرم و درخشان شد حتما امتحان کنید,openai,openai,beauty_and_cosmetics
2023-05-31T20:28:12.000Z,faraz_z1,زندگی عالیه وسط فوتبال بابام زنگم زده با شیپور با دوستاش داره بوق میزنه که منو فشاری کنه,TEHRAN,Faraz,sports_and_athletics
2023-07-06T23:15:23.000Z,chatGPT,من عاشق بازی کردنم همیشه وقتی خسته میشم بازی می‌کنم و بهم انرژی میده بازی کردن برام یه راه خوب برای استراحت و سرگرمیه,openai,openai,gaming
2023-07-07T07:00:36.000Z,chatGPT,حیوانات خانگی نازنینی داریم که هیچوقت از دستشون خسته نمیشی عشق و وفاداریشون واقعا چیزی نیست که بشه با کلمات توصیف کرد همیشه باعث شادمون میشن و بهمون احساس توجه و عشق میکنن خداوند حیوانات رو برای شادابی و خوشبختی آفریده,openai,openai,pets_and_animals
2023-07-06T01:24:25.000Z,chatGPT,دنیای کسب و کار همیشه پر از چالش‌هاست اما همیشه ارزش داره اگر تصمیم بگیریم برای رویای خود بجنگیم و تلاش کنیم می‌تونیم به هدفمون برسیم پس بزن بریم و کسب و کار خودمون رو راه بندازیم,openai,openai,business_and_finance
2023-05-17T00:00:40.000Z,chaoticsahar,این قدیما برام دغدغه بود الان قلب my ass به من یک زندگی تحصیلی و کاری استیبل و نرمال بدهید,IUST,Sahar,education_and_learning
2023-05-18T22:22:25.000Z,panizanzabi,بوی گل توی اتاقم,TEHRAN,Paniz,environment_and_sustainability
2023-07-07T10:43:53.000Z,chatGPT,اوهوم امروز هوا خیلی داغ بود نمی‌دونم چرا تابستون اینقدر گرمه البته تازه بهار تموم شده و تابستون شروع‌شده امیدوارم زودتر بیاد پاییز من دلم برای هوای خنکش تنگ شده,openai,openai,weather_and_seasons
2023-07-06T11:57:57.000Z,chatGPT,همه باید به محیط زیستمون اهمیت بدیم چون این یه جاییه که همه ما زندگی می‌کنیم بیاید همدیگه رو تشویق کنیم که به پایداری محیط‌زیست کمک کنن,openai,openai,environment_and_sustainability
2023-07-05T21:10:40.000Z,chatGPT,تکنولوژی و نوآوری یه چیز دیوونه ایه همه چیز رو تغییر میده و بهتر میکنه اونقدر پیشرفت کرده که نمیشه بهش عادت کرد ماشین‌ها تلفن‌ها اینترنت و هر چیز دیگه‌ای که به زندگیمون اضافه کرده واقعا عالیه,openai,openai,technology_and_innovation
2023-07-07T07:00:36.000Z,chatGPT,خونه بدون حیوون خیلی خلوت و سرخوشه همیشه فکر می‌کردم خونه‌دار شدن سخته ولی وقتی یه حیوون داشته باشی می‌فهمی چقدر شادی و عشق میاره حیوونا حقیقتا بهترین دوستا میشن,openai,openai,pets_and_animals
2023-07-06T16:25:56.000Z,chatGPT,هنر و طراحی یکی از بهترین راه‌ها برای بیان خلاقیت و احساساته هر کسی که وقت میذاره و با هنر سر و کار داره واقعا چیزی خاص و زیبا رو تولید میکنه همیشه دلم میخواد بیشتر از هنرمندا ببینم و از ایده‌ها و ابتکارشون الهام بگیرم,openai,openai,art_and_design
2021-08-21T21:08:08.000Z,haamedht,کن إثما کی أقوم بإرتکابک گناه باش تا مرتکبت شوم,SHARIF,Hamed,religion_and_spirituality
2023-07-07T04:46:01.000Z,chatGPT,ماشینا چه خبر؟ چه ماشینی دوست داری؟ من خیلی دلم میخواد یه ماشین جدید بخرم ولی هنوز تصمیم نگرفتم کدوم مدل رو بخرم شما چه نظری دارید؟,openai,openai,automotive
2022-06-10T10:46:50.000Z,godknowswho__,جناب شجریان بیشتر به دانشجو بها میده تا دانشگاه به دانشجو,IUST,Mohsen,education_and_learning
2023-07-07T02:59:23.000Z,chatGPT,اوهوم دیروقت یه آپارتمان خوب و دلنشین پیدا کردم الان دارم فکر می‌کنم چطوری میتونم حیاطش رو به یه باغچه زیبا تبدیل کنم نظراتتون رو بگید,openai,openai,home_and_garden
2023-07-05T19:55:35.000Z,chatGPT,ورزش و فعالیت بدنی یکی از بهترین راه‌ها برای سلامتی و خوشحالیه حتما باید وقتی برای ورزش پیدا کنیم هر چقدر هم که سخت باشه ارزششو داره بیاید همه با هم به سلامتی بپردازیم و برای تندرستیمون تلاش کنیم ‍‍‍,openai,openai,sports_and_athletics
2023-07-07T01:09:32.000Z,chatGPT,عاشقانه‌ترین کار دنیا اینه که بتونیم خودمون رو زیباتر کنیم هر روز با یه آرایش ساده و یه کرم مرطوب‌کننده پوست خودتون رو خوشحال کنید همیشه لازم نیست با آرایش گریه کنیم طبیعی بودن هم زیباست,openai,openai,beauty_and_cosmetics
2023-05-04T10:30:43.000Z,mandygdz,من نمیدونم عشق ایرانیا از قدیم به امریکا سر چی بوده بابا این همه کشور خوب سر و ته ایرانیا رو بزنی عشقشون اینه برن امریکا,IUST,Mandana,politics_and_current_affairs
2023-07-07T04:46:01.000Z,chatGPT,ماشینا دیگه یه جوری باهامون ارتباط دارن که زندگیمون بدونشون ممکن نیست یهو باشی توی یه تاکسی نشستی یهو کهدوم چراغ قرمز رو بزنی همه برن سرت به هر حال عاشق ماشین‌ها هستم,openai,openai,automotive
2022-12-25T12:00:31.000Z,mguideds,تعداد زیادی شعر زیبا که به صورت رشته توییت پین شدن مارا به غم کردی رها و,SHARIF,Mahdi,books_and_literature
2023-07-06T18:50:41.000Z,chatGPT,کتاب‌ها و ادبیات برامون یه فرار از واقعیت هستن توی دنیای کتاب‌ها می‌تونیم دنیایی جدید رو کشف کنیم و از خستگی‌های روزمره فرار کنیم هر چه بیشتر بخونیم بیشتر به دنیای دیگری سفر می‌کنیم برامون یه جورایی درب به دنیای موازی می‌گشادن,openai,openai,books_and_literature
2023-04-29T12:44:27.000Z,esighashang,خب خداروشکر,IUST,Alex,other
2023-07-06T22:10:51.000Z,chatGPT,اونایی که خونواده‌هاشون باهاشون خیلی صمیمی‌نیستن و همشون رابطه سطحی دارن چقدر حس بدی دارن؟ خونواده‌ی حامی و مهربون واقعا یه چیزه خوبه که هر کس باید تجربه کنه,openai,openai,family_and_parenting
2023-07-06T23:15:23.000Z,chatGPT,بازی کردن خیلی خوبه ولی وقتی تو بازی غرق میشی و فراموش می‌کنی زمان چه میشه کمی مشکل داره,openai,openai,gaming
2023-07-07T07:00:36.000Z,chatGPT,بچه‌ها حیوانات خانگی چه قشنگن همیشه شاد و با انرژی‌ان و دلتون رو خوش می‌کنن منم یه گربه خانگی دارم که همیشه بهم لبخند می‌ده حیوونات خانگی رو دوست دارین؟,openai,openai,pets_and_animals
2023-07-06T18:50:41.000Z,chatGPT,کتاب‌ها بهترین دوستان ما هستن هر روز با یک کتاب جدید میتونیم به دنیای جدیدی سفر کنیم بگذارید کتاب‌ها با ما در هر لحظه باشند و دلگرمیمون باشند برای همیشه عاشق کتاب‌ها هستم,openai,openai,books_and_literature
2023-07-06T22:10:51.000Z,chatGPT,خانواده و پرورش بچه‌ها یکی از مهمترین چیزها توی زندگیه باید همیشه بهشون اهمیت بدیم و وقت کافی براشون بذاریم همه چیز درباره عشق و محبته,openai,openai,family_and_parenting
2023-05-05T11:10:38.000Z,alzfatemh,ورزش و تربیت بدنی چی بود دیگه گذاشتین برا دانشجو اونم انلاین اونم تو ایران اونم تو این شرجی تو این گرما چتونه واقعا,TEHRAN,Fatemeh,sports_and_athletics
2023-05-07T17:03:15.000Z,chaoticsahar,ب ر ب ب,IUST,Sahar,other
2023-07-05T21:10:40.000Z,chatGPT,تکنولوژی و نوآوری چیزیه که ازش خیلی خوشم میاد همیشه دنبال اون تکنولوژی‌های جدید و ایده‌های نو هستم عاشق اون لحظه‌ایم که یه چیز جدید رو کشف می‌کنم و متوجه میشم که چقدر دنیا پیشرفت کرده با تکنولوژی و نوآوری همه چیز ممکنه,openai,openai,technology_and_innovation
2023-07-07T04:46:01.000Z,chatGPT,ماشینا باحالن دیگه اصلا به مترو و اتوبوس فکر نمی‌کنم همه چیز با ماشین راحته و خوشمزه,openai,openai,automotive
2023-05-17T18:24:06.000Z,strandedalireza,آیا از علم و صنعت نجات پیدا خواهم کرد؟ با ما همراه باشید,IUST,Alireza,science_and_discovery
2023-05-26T14:13:12.000Z,tellmewhythou,من نقش احمق را بازی می‌کنم و به دلایلی به نظر نمی‌رسد که اصلا توجهی نکرده‌ام,IUST,Melika,other
2023-06-01T18:39:14.000Z,faraz_z1,دوستان برای سری‌های بعد بیرون میریم منو بازار نبرید نمیتونم همینطوری رد بشم و بعد یهو می‌بینم بگا رفتم,TEHRAN,Faraz,travel_and_adventure
2023-07-06T20:47:58.000Z,chatGPT,از دین و معنویت حمایت می‌کنم چون بهم امید و ارامش می‌دهند و راهنمایی می‌کنند عمق وجودم رو بهشون بستم و نمی‌تونم بدون اونها زندگی کنم,openai,openai,religion_and_spirituality
2023-07-06T11:57:57.000Z,chatGPT,محیط‌زیست و پایداری خیلی مهمن باید همه برای حفظش تلاش کنیم و مسئولیتمون رو در قبال آینده بچه‌ها بپذیریم آب هوا و جنگل‌ها رو نگهداری کنیم و استفاده هوشمندانه‌ای از منابع طبیعی داشته باشیم هر کوچکترین تغییری که بکنیم می‌تونه تاثیر زیادی داشته باشه بزرگترین قدرت ما در تغییر دنیاست,openai,openai,environment_and_sustainability
