دلم عزاداری می‌خواد مسجد می‌خواد محرم می‌خواد کاش قدر داشته‌ها رو می‌دونستیم,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
که بهش گفتن باید واکسن بزنی و کرد آن‌چه باید می‌کرد: [با ما همراه باشید],<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
جناب ناصرخسرو می‌فرمایند: «لعنت چرا فرستی خیره به چین و ماچین؟» با کمال احترام اما عرض کنم که لعنت به چین و ماچین.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
همین که آقا صالح فرمودن.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
من ارزش‌هام تو زندگی رو گم کردم.,مقاله‌ی خوب دادن ارزشه؟,خفن بودن ارزشه؟,بهترین دانشگاه اپلای کردن ارزشه؟,پول ارزشه؟,نمی‌دانم.,<PAD>,<PAD>,<PAD>
این شیرینی‌های کنکور ارشدتون رو سریع‌تر بیارید بدید.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
تو مترو دعوا شد سر هل دادن، آقایی که داشت هل می‌داد دعوا رو با این جمله شروع کرد:آخرین کتابی که خوندی اسمش چی بوده؟,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
گرمه پدرسگ.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
یه کرمی تو وجودم هست که داره بهم میگه  ترمه کنم.,خدا بخیر کنه.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
بگایی هر ثانیه منو به آغوش می‌کشه.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
حق امروز: یادمون نباید بره که ما کار می‌کنیم که زندگی کنیم، زندگی نمی‌کنیم که کار کنیم!,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
اردیبهشت.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
من DFS جمع BFSها و BFS جمع DFSهام.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
این لحظه هزاران بار تقدیم تو باد.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
من ساعت  نصف شب هم تو محدوده‌ی انقلاب و پارک لاله هم پیاده برم مطمئنم آشنا می‌بینم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
ما حسرت دلتنگی و تنهایی عشقیم یعقوب پسر دید، زلیخا که جوان شد,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
لیسانس می‌خوام.,یه لیسانس بهم بدید.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
واقعا برای این حجم از استرس زیادی بچه‌م.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
این رویدادهای دانشجویی با تقریب خوبی تماما اتلاف هزینه ان.,چه هزینه مالی چه زمانی!,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
این کوانتوم هم جالبه واقعا!,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کانال‌های شخصی آدم‌ها چیزهای جالب و بامزه‌ای هستن.,انگار که اون آدم دعوتت کرده که بشینی و داستان زندگیش و دغدغه‌هاش رو بخونی و گوش بدی.,بیش‌باد.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
در ستایش گفت و گو,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
یه سریشون هم بودن می‌گفتن دوس دخترم نمی‌ذاره تو تجمع شرکت کنم داستان همینه که یارو تخم نزدیک شدن به یه شلوغی رو هم نداره بعد وایستاده برا من زر می‌زنه فلانی اطلاح‌طلبه فلانی وسط بازه.,درتو بذار بابا.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
حالا من کاری به انجمن و اصلاح طلب و اینا ندارم ولی اون زمان شلوغیا میومدی گروه‌ها رو می‌دیدی که یه عده به اونایی که می‌رفتن تجمع معترض بودن که چقد آروم برخورد می‌کنن و از درگیری جلوگیری می‌کنن؛ بعد موقع تجمع میومدی می‌دیدی همشون جلو دانشکده نشستن و تخم شرکت تو تجمع رو هم نداشتن.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
از مرگ می‌ترسم واقعا!,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
من از عزیزان حراست دانشگاه که توییت دانشجویان رو رصد می‌کنن خواهش می‌کنم که این توییت رو حتما به دست مسئولان مربوطه برسونن تا به جای این همه خرج کردن برای کارهای ابلهانه‌ی حراست برای گیر دادن به حجاب، یکم برای سالن‌های مطالعه و کتابخونه‌ها هزینه کنن.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
واقعا اتفاق عجیبیه که من وقتی می‌خوام تو دانشگاه درس بخونم جایی پیدا نمی‌کنم.,همه سالن‌ مطالعه‌ها و کتابخونه‌ها پرن و ظرفیت به اندازه تدارن اصلا!,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
دیشب تقریبا ساعت  شب تصمیم گرفتیم امروز بریم توچالو بزنیم و تو بارون پااااره شدیم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
من شبا اونقدی بالام بغل خدام,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کاش عمر آکادمیک منم سریع‌تر به پایان برسه.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
خدا حتی اگه وجود داشته باشه هم قطعا عادل نیست.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
حالا باز خوبه این انجمنی که ازش حرف می‌زنن دانشجویی عه.,بسیج که تصمیمات و بودجه‌هاش خارج از دانشگاه وضع میشه و بعید می‌دونم بشه دانشجویی خطابش کرد؛ انتخاب شفاف و همگانی هم که نداره و تو خلوت یکی رو می‌کنن فرمانده.,دیگه درمورد انتخابات و فضای دانشجویی نظر ندید که خنده‌ داره بخدا.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
من دو روزه دارم به ملت جواب میدم که چون عکس با کت گذاشتم دلیل نمیشه عقد کرده باشم :),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
از این به بعد رسمی.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
ریاضی بلد بودن ترن آن عه.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
سریع بریم سر اصل مطلب لطفا.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
دیگه کم مونده سر هر کلاس هم یه حراست بذارن به حجاب ملت گیر بده بعد زر می‌زنن که نیرو نداریم بذاریم در صنایع.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
یه روز تو شرکت یه کانفیگ اشتباه اپلای کردم و تا سه ساعت دستام داشت می‌لرزید.,تا یه دو روز بعدش هر شب کابوسش رو می‌دیدم و از خواب می‌پریدم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
زندگی هدفمند، با برنامه و پر از کار مفید را شروع می‌کنیم قربت الی الله.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
دوست و آدم جدید نیاز دارم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
سلامتیت الکل صنعتی,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
بی‌نهایت بدفاز، بدحال، ناراحت و ناامید.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
این کار رو با بقالی سر کوچه‌مون کردم.,چون فکر می‌کردم هر کی بقالی کار می‌کنه می‌تونه همه خوراکی‌هاش رو بخوره.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کاش یه جا کار می‌کردم که تصمیم داشتن یه CDN از اول بیارن بالا و منم تو اون تیم بودم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
مفیدترین کاری که این ترم کردم انصراف دادن از تیم المپیاد دانشجویی دانشکده بود.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
آقایون هر سال منت می‌ذارن که فلانی جلوی رهبر انقلاب تند صحبت کرد.,اولا که من تندی‌ای نمی‌بینم.,دوما خروجی این همه جلسات صحبت و دیدار با رهبری چیه؟,هر سال n تا دانشجو میرن اونجا یه سری انتقاد و حرف تکراری می‌زنن و همون آش و همون کاسه.,صرفا یک نمایش برای ایجاد توهم تاثیرگذاری.,<PAD>,<PAD>,<PAD>,<PAD>
بدیهتا دارم وقتمو با دانشگاه تلف می‌کنم.,لیسانس منو بدید برم فقط.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
خدایا اگه وجود داری همین الان همه درسامو یاد بگیرم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
روزنامه رو به ابتذال کشیدن قشنگ.,مبارک سپیده‌دم و رفیقاش.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
خیلی وقتا فکر کردن و برنامه‌ریزی واقعا احمقانه‌ست.,صرفا باید چشماتو ببندی و انجامش بدی.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
ینی اگه من یه بات بنویسم که هر یه دیقه یه بار api ثبت نام  تا سایت رو با شماره‌ی فیک کال کنه، بعد از یک ماه تقریبا  میلیون تومن ضرر زدم به این شرکت‌ها.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
دارم به مرزی از جنون می‌رسم که ممکنه ترمو حذف کنم پاشم برم دو ماه تو یه روستایی تو گیلان زندگی کنم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
فروردین.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
چه فرقی می‌کند نوروز باشد، فطر یا قربان؟,تو را هرگاه می‌بینم برایم بی‌گمان عید است,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
سگ تو ریسرچ.,درود بر کار.,منو برگردونید شرکت.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
برای رسیدن به کارها و امتحان‌هام نیاز دارم به مدت یک ماه هر روز به  ساعت اکستند بشه.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
خب پس اگه همه‌ی مردم قدرت تحلیل مسائل رو ندارن غلط می‌کنید موقع انتخابات به دریوزگی میوفتید و خودتونو پاره می‌کنید که ملت بیان رای بدن.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
ایستگاه بسیج پیاده می‌شم اما عقل دارم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
این یادگاری از دکتر سمیعی بمونه اینجا.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
خیلی برام سواله چجوری یه بسیجی‌ای که تو سلف سنگر گرفته بود روش میشه بیاد افطاری‌ای که دختر و پسر کنار هم غذا می‌خورن :),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
من بعد از کنکور رفتم تو یه استارت‌آپ کوچیکی بکند زدم.,تهش هم پولمو خوردن و حقوق سه ماهو ندادن.,امشب اسنپ گرفتم و راننده‌ش CTO!,همون استارت‌آپ بود که دهن ما رو با آینده‌نگری‌ها سرویس کرده بود و تهش ورشکست شدن.,موقع پیاده شدن حساب نکردم گفتم عوض اون سه ماهی که پولمو خوردی :),<PAD>,<PAD>,<PAD>,<PAD>
دوستان شما حس نمی‌کنید عمرتون خیلی داره زود می‌گذره؟,من پشمام ریخته از اینکه  سالمه!,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
من اون موقع بعد از این بازی واقعا گریه کردم.,ج.ا یه تیم ملی هم از بچگی‌هام نذاشت برام بمونه.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
بیچاره ما که پیش تو از خاک کمتریم,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کاش باهوش بودم حداقل,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
بخدا این ویدیو هم از فرندز خنده‌دارتره.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
وقتی ازم پرسید Do you have any questions about the project?,در جوابش گفتم نه سلطان رواله.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
این دانشکده پزشکی تهران هم جای عجیبیه واقعا,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
دیگه دارم پیر سگ می‌شم ولی هنوز شب آخر هر رویدادی افسردگی می‌گیرم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
دولا شدیم.,دکمش خورد.,جنس بُنجله.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
هیچ وقت نفهمیدم دقیقا ارزش اینکه فلان یارو می‌تونه تو دو ثانیه ضرب یه عدد  رقمی تو یه عدد  رقمی دیگه رو حساب کنه چیه.,یا مثلا اینکه که کل یه کتابی رو حفظ می‌کنن.,دیگه فکر کنم تو قرن  با این همه تکنولوژی چیزی که ارزش داره حل مسئله‌ی‌ واقعی باید باشه.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
سگ js می‌زنه؟,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
دو تا چیز هست که هر چقد می‌خونم می‌فهمم بیشتر بلد نیستم.,یکی شبکه یکی آمار.,احتمالا اگه چیزای دیگه هم بخونم می‌فهمم اونا رو هم بلد نیستم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
تو جات تو همین بغله.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
ینی ذاتا جنسش این شکلیه فکر کنم.,تو نمی‌تونی منظور واقعیت رو برسونی و طرف مقابلت هم در اکستریم‌ترین حالت ممکنه و شاید اونم نتونه منظور واقعیش رو برسونه.,جالبه.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
این حرفم یه سری باگ داره.,مرسی از کسایی که اومدن صحبت کردن :),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کلا به این نتیجه رسیدم که توییتر جای بیان کردن نظر، بحث کردن و فیدبک گرفتن نیست.,تو توییتر نمیشه نظری بدی که آدم‌ها اگه نقدی دارن بهش درست بیانش کنن و موجب رشد جمعی بشه.,تو نهایتا یه نظری میدی و یه سری فحشت میدن و یه سری هم تایید می‌کنن و دعوا می‌کنن :),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
هیچکس: بیک و طهماسبی: سالاار، سلطااان، داداشمی,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کلا فلسفه وجود علمی که منجر به پول درآوردن نشه رو درک نمی‌کنم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
برم ببینم توییتر از چه الگوریتم‌های خفنی برای ریکامند کردن توییت استفاده می‌کنه.,توییتر:,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
خدا ما رو با هیپهاپولوژیست و kid  محشور کنه.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
به سراغ من اگر می‌آیی با دو کیلو زیتون پرورده بیا,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
تهران واقعا قشنگه.,آدماش هم قشنگن.,سگ تو اپلای.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
از لحاظ روحی نیاز به کنسرت او و دوستانش دارم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
غذا.,غذای زیاد.,غذای زیاد و خوشمزه.,بی‌نهایت خوراکی.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
زن می‌‌خوام حاجی.,زن.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
تف کتید تو صورتم ولی دیر سر قرار نیاید.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
انقد خانوادگی برای شکستگی دست و پا تو فوتبال اومدیم بیمارستان معیری که نگهبانش می‌شناسه هر سری سلام می‌کنه تیکه می‌ندازه,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کاش فقط بچه‌های زیر   سالتون رو بفرستید عید دیدنی خونمون و خودتون نیاید.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
دوست دارم یه بار تو زندگی بدبخت بشم و به خاک سیاه بشینم به طوری که حتی جای خواب هم نداشته باشم و از صفر شروع کنم.,می‌خوام ببینم می‌تونم خودمو جمع کنم یا نه.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
فکر کنم فقط منم که به نظرم عروس‌ها وقتی آرایش می‌کنن زشت می‌شن.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
به کودکان خب بیاموزید که تو فوتبال مچ پا رو نزن که مچ من در بره پدرسگا.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
به طوری کلی به نظرم که کد تمیزی که کار نمی‌کنه >>>>> کد کثیفی که کار می‌کنه,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
خدایا اگه تو بهشت هم تورم دو رقمیه لطفا منو به آخرین طبقه‌ی جهنم هدایت کن.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
من اگر مست و غزل‌خوان اگر در دل ایمان اگر زار و پریشان به تو چه جان دلم,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
دوستان باور بفرمایید دیگه این زیر لایه d و s فقط بار اول که فیو استار میشه بامزه‌ست,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
والا ما یه گوشه داشتیم نون و ماستمون رو می‌خوردیم زدی بلاک کردی.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کار خوبه خدا درست کنه آدما خر کی ان؟,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کاش این شریف تودی یه تیتر مناسب هم برای آدم‌هایی که امسال صبح‌ها تو طبقه  کامپیوتر و عصرها تو کوچه‌ صادقی و پاد در حالت تصمیم‌گیری برای سیاست‌های دانشگاه ان و آخر ماه‌ها شب خونه‌ی رئیس برای عوض کردن سردبیر تلاش می‌کنن انتخاب کنه :),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
الان که دقت می‌کنم اگه منو از عکس حذف کنیم بار علمی عکس واقعا بالاس!,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کالباس,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
بی‌صبرانه منتظرم گندهای خورده شده تو سامانه‌های بانکی و اداری رو به خاطر جلو نرفتن ساعت ببینم :),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
اینکه لحظه‌ی سال تحویل تو محل ما شعار مرگ بر دیکتاتور می‌شنوی جالبه واقعا :),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
ما معتقدیم که علم و دانش باید فارغ از اعتقادات مذهبی یا فرهنگی باشد.,بی شک وجود یک محیط باز و فراگیر در پیشرفت جوامع علمی، نقش به سزایی دارد.,از آپارات و سایر پلتفرم‌ها می‌خواهیم به اصول اساسی آزادی احترام بگذارند و بجای این‌گونه اقدامات، از گسترش علم و دانش حمایت کنند.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
در ارائه یکی از اساتید، حساب کاربری ما دو بار به صورت خودکار مسدود شد و دلیل آن ظاهرا پوشش ارائه دهنده بود.,اگرچه ایشان سال‌هاست خارج از کشور هستند و در زمان ارائه هم ایران نبودند.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
هشتمین دوره سری سمینارهای زمستانه (th WSS) در  الی  فروردین به صورت هیبربد (مجازی و حضوری) برگزار شد.,برای استریم ارائه اساتید خارج از کشور، از پلتفرم آپارات استفاده شد.,اما متاسفانه در یکی از ارائه‌ها با مشکل مسدود شدن حساب کاربری رو به رو شدیم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
آخه فک کن دانشجوی شریفی هیچ‌وقت، لیترالی هیچ‌وقت فکر میکنی بری زندان.,مگه دزدی؟,قاتلی؟,قاچاقچی‌ای؟,چرا؟,حتی ولشونم کنن یه شب هم یه شبه فک کن یه شب زندان.,<PAD>,<PAD>,<PAD>
حدس میزنید این تعداد نوشابه مال چند نفره؟,(به برنده جایزه نفیس اهدا میشود.),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
داداش بالاخره تکلیفتو با خودت روشن کن بالاخره ویندوز یا آیفون :)),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
بالاخره محل خرید مناسبمو پیدا کردم :)),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
هربار از زیر این جرثقیلا رد میشم فک میکنم « داره میریزه »,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
چه عجب بالاخره این محسنی خودشم فهمید ایمیلاش اسپمه :)) ایمیل خالی میفرستی با تایتل اسپم آخه مرد حسابی :))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
ولی اون کسی که این واحد تربیت بدنی رو دست من داد,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
استاد تربیت بدنی: وقتی شما میرید وزنه بزنید یا تمرین میکنید هرهفته بافت عضله‌ها‌تون پاره میشه - ولی این پارگیه خوبه :)))) ما: بلههه کی اینو قبول نداره پارگی برای دانشجو همیشه خوبه,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
واقعا شبا  شب هم بخوابم باز نمیتونم صبح زود بیدار شم,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
واقعا انقدر فیلم کلاسارو روی x دیدم، به صورت غریزی حتی دیگه فیلم هم میخوام ببینم میذارم رو x بعد هیچی نمیفهمم,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
استاد میگه «پروژه» داره خیلیا هم که دوست داشتن بعد از ترم با من ادامه دادن دارن ریسرچ میکنن,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
درس عمومی پروژه‌دار تاحالا دیده بودید؟,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کالکشن کتابایی که دوست دارم به اساتید هدیه بدم بی لایک:,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
شانس خوبه ولی تاحالا شده کلانای دانشگاه یادش بره ساندویچتونو حساب کنه رایگان در بیاد؟,:)),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
واقعا آخرالزمان شده ساعت  قدیما برا خودش ابهتی داشت الان شده رند سه هیچکی آدمم حسابش نمیکنه :) پ.ن؛ اینجوری که هرترم یه ساعت میکشن جلو چند وقت دیگه باید  شب پاشیم انتخاب واحد کنیم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
از اولشم میدونستم جای مُهَیمن تو سطل آشغاله,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
سلام دوستان خداروشکر با تلاش دوستان بالاخره بعد  ساعت تونستم اکانتم رو از دست این از خدا بی خبرا برگردونم و خداروشکر هکر انقدر ناشی بوده اطلاعاتشو تو توییتام جا گذاشته که خوشبختانه به پلیس فتا اعلام شد,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
این اکانت هاک شده و این توییت توسط مهدی صیامی زده میشود.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
دو ماه بود سر کلاس انقلاب نرفته بودم.,یهو فهمیدم گفته باید از ویدیوها خلاصه نویسی بفرستید، این دو روزه انقدر ویدیو دیدم با انقلاب اُوِردوز کردم :)),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
از مزایای کرونا و ماسک همین بس که دیگه نوک دماغ آدم تو زمستون یخ نمیزنه :),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
وقتی از هر درس  تا ویدیو عقبم و ده تا ددلاین رو میس کردم و تو هفته ی آینده هم  تا امتحان دارم.,پیشنهاد های یوتیوب:,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
بوی بارون >>>>>>> هرچیز دیگه ای,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
یه سری استادا هستن میخوان یه چیز پیچیده رو توضیح بدن، به جای اینکه بیان یه مثال ساده شو نشون بدن به جاش همون ورژن با جزئیات ریاضیشو، «سریع» توضیح میدن :)),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
ای بابا من فرزند عزیز تو نیستم,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
آخ جون RJ بهم تبریک گفته :)),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
استدلال های من بی لایک: « عهه پس هرکی الان عینکیه، یعنی تو زندگی قبلیش سیگاری بوده »,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
